Name:Brother Jimmy'S Bbq,Score:14
Name:Island Taste,Score:14
Name:New Soldiers Restaurant,Score:14
Name:Bar None,Score:14
Name:Jimbo'S Hamburgers,Score:14
Name:Mr Falafael Restaurant,Score:14
Name:Gene'S Resturant,Score:14
Name:Katz'S Delicatessen,Score:14
Name:Biarritz Bakery,Score:13.857142857142858
Name:Ariyoshi Japanese Restaurant,Score:13.857142857142858
Name:Sanfords Restaurant,Score:13.833333333333334
Name:Cloister Cafe,Score:13.833333333333334
Name:The Arch Diner,Score:13.833333333333334
Name:Ristorante Settepani,Score:13.833333333333334
Name:Albella Ristorante & Bar,Score:13.833333333333334
Name:Boston Pizza,Score:13.833333333333334
Name:Nha-Trang Centre Vietnam Restaurant,Score:13.833333333333334
Name:Muzzarella Pizza,Score:13.833333333333334
Name:Primavera Pizza & Pasta,Score:13.833333333333334
Name:Angel Flakes Patties,Score:13.833333333333334
Name:Bravo Pizza,Score:13.818181818181818
Name:Cilantro,Score:13.88888888888889
Name:Mexican Radio,Score:13.8
Name:Vixens,Score:13.8
Name:Trattoria I Malatesta,Score:13.8
Name:Happy Fortune,Score:13.8
Name:Big Daddy'S Diner,Score:13.8
Name:Nancy'S Fire Side,Score:13.8
Name:Frank'S Place,Score:13.8
Name:Milan Sports Bar,Score:13.8
Name:Vespa Cibobuono,Score:13.8
Name:Bamonte'S Restaurant,Score:13.8
Name:La Mediterranee Restaurant,Score:13.8
Name:Gigino Trattoria,Score:13.8
Name:Davis Polk Dining Room,Score:13.75
Name:Tuscany Grill,Score:13.75
Name:Distilled,Score:13.75
Name:La Palina Restaurant,Score:13.75
Name:Casa Pepe,Score:13.75
Name:Crif Dogs / Please Don'T Tell,Score:13.75
Name:Topaz Thai Restaurant,Score:13.75
Name:The Burrito Bar Restaurant,Score:13.75
Name:Al Di La,Score:13.8
Name:Jg Melon Restaurant,Score:13.75
Name:G,Score:13.75
Name:Krystal European Bakery,Score:13.75
Name:Red Bowl Noodle Shop,Score:13.714285714285714
Name:Pollos A La Barasa Mario,Score:13.75
Name:Mangez Avec Moi,Score:13.666666666666666
Name:El Tina Fish Market & Seafood Restaurant,Score:13.666666666666666
Name:Riverdale Steak House,Score:13.666666666666666
Name:Egyptian Coffee Shop,Score:13.666666666666666
Name:Candle Cafe,Score:13.75
Name:Murphy'S Law,Score:13.666666666666666
Name:Metropolitan Food Cafe Of Brooklyn College,Score:13.666666666666666
Name:Joyce'S West Indies Restaurant,Score:13.666666666666666
Name:Opal,Score:13.666666666666666
Name:Brooklyn Pizza,Score:13.714285714285714
Name:Columbus Citizens Foundation,Score:13.666666666666666
Name:Mccann'S Pub,Score:13.8
Name:Orion Palace,Score:13.666666666666666
Name:Boston Jerk-City Restaurant,Score:13.6
Name:Rossini'S,Score:13.666666666666666
Name:Windfall,Score:13.666666666666666
Name:The Water Club,Score:13.666666666666666
Name:Pizza Port,Score:13.6
Name:Seashore Restaurant,Score:13.6
Name:Elmhurst Famous Pizza,Score:13.6
Name:Caffe Palermo,Score:13.6
Name:Ocean Dragon Restaurant,Score:13.6
Name:Sunset Park Diner & Donuts,Score:13.6
Name:Paradou,Score:13.6
Name:Turkish Cuisine,Score:13.6
Name:Arturo'S,Score:13.6
Name:Cafe Luka,Score:13.6
Name:I Trulli Restaurant,Score:13.6
Name:Emporium Brasil Restaurant,Score:13.8
Name:Blue Bay Diner,Score:13.571428571428571
Name:Triple Crown Diner,Score:13.571428571428571
Name:The Dart Inn,Score:13.6
Name:Sapporo Restaurant,Score:13.6
Name:Master Wok,Score:13.555555555555555
Name:Metropolitan Club,Score:13.5
Name:New York Jr. League,Score:13.5
Name:Anna Maria Pizza Pasta,Score:13.5
Name:Danny'S Deli,Score:13.5
Name:Marco Polo Ristorante,Score:13.5
Name:Memo Shish Kebab,Score:13.5
Name:Golden Horse Chinese Rest,Score:13.5
Name:Barbes,Score:13.5
Name:Keens Steakhouse,Score:13.5
Name:Chez Napolean,Score:13.5
Name:Arharn Thai Cuisine,Score:13.428571428571429
Name:Bahia Restaurant & Cafe,Score:13.4
Name:Giardino Ristorante,Score:13.4
Name:Orsay,Score:13.5
Name:My Little Pizzeria,Score:13.4
Name:Angelica Kitchen,Score:13.5
Name:Errol'S Bakery,Score:13.4
Name:Angelo'S Pizzeria/Mimmo'S Restaurant,Score:13.4
Name:Hudson Place,Score:13.4
Name:Grandstand Tavern,Score:13.4
Name:Uncle Nicks,Score:13.5
Name:Hallo Berlin,Score:13.4
Name:Sutton Pizza & Gyro,Score:13.4
Name:Dyckman Bar,Score:13.4
Name:Mateus Restaurant,Score:13.4
Name:National Arts Club,Score:13.4
Name:Cindy Restaurant Luncheonette,Score:13.4
Name:Elegante Pizza,Score:13.4
Name:Chelsea Trattoria,Score:13.4
Name:Ah! Chihuahua,Score:13.4
Name:Buddy'S Burrito & Taco Bar,Score:13.333333333333334
Name:Via Brazil,Score:13.4
Name:The Greek Corner,Score:13.333333333333334
Name:Sanremo Pizza,Score:13.333333333333334
Name:Sammy'S Noodle Shop & Grill,Score:13.333333333333334
Name:Anopoli Family Restaurant,Score:13.333333333333334
Name:Mezzaluna,Score:13.333333333333334
Name:Rosa #2 Pizzeria,Score:13.333333333333334
Name:Francisco'S Centro Vasco,Score:13.333333333333334
Name:Greenwood Bakery,Score:13.333333333333334
Name:Le Trapeze,Score:13.333333333333334
Name:La Mangeoire,Score:13.333333333333334
Name:71 Irving Place,Score:13.333333333333334
Name:Rockaway Beach Inn,Score:13.333333333333334
Name:Gloria'S In And Out #3,Score:13.333333333333334
Name:Hasaki Restaurant,Score:13.285714285714286
Name:Malaga Restaurant,Score:13.333333333333334
Name:Cascarino'S,Score:13.333333333333334
Name:Brandy'S Piano Bar,Score:13.25
Name:Jerusalem Pizza,Score:13.25
Name:Allan'S Bakery,Score:13.25
Name:Desseo Night Club,Score:13.25
Name:Villa Russo,Score:13.25
Name:Garden Cafe Restaurant,Score:13.25
Name:Aretsky'S Patroon,Score:13.25
Name:Beauty Bar,Score:13.25
Name:Antojitos Mexicanos,Score:13.285714285714286
Name:La Caridad Restaurant,Score:13.25
Name:The Scratcher Cafe,Score:13.2
Name:Dolcino Trattoria Toscana,Score:13.2
Name:The Parlour,Score:13.25
Name:Parisi Bakery,Score:13.2
Name:Josie'S Restaurant,Score:13.2
Name:Papa Leone Pizzeria,Score:13.2
Name:The Village Tavern,Score:13.2
Name:La Fe Restaurant,Score:13.2
Name:Casanova Restaurant,Score:13.2
Name:Artie'S,Score:13.2
Name:Matt'S Grill Restaurant,Score:13.2
Name:Wolf And Lamb,Score:13.2
Name:Glenda'S Restaurant,Score:13.2
Name:Three Star Restaurant,Score:13.2
Name:Gustosa Pizza,Score:13.2
Name:Dino'S Pizza & Pasta,Score:13.2
Name:Eastwood Manor,Score:13.2
Name:El Boqueron Tapas Bar & Restaurant,Score:13.2
Name:Paris Blues,Score:13.25
Name:The Thirsty Scholar,Score:13.2
Name:Omen Japanese Cuisine,Score:13.2
Name:Wimpy'S Restaurant,Score:13.2
Name:Sutton Cafe Restaurant,Score:13.166666666666666
Name:Baybridge Szechuan Restaurant,Score:13.166666666666666
Name:San Remo Pizza,Score:13.166666666666666
Name:Stromboli Pizza,Score:13.142857142857142
Name:Johns Cafe & Resturant,Score:13.142857142857142
Name:Richmond County Country Club,Score:13.11111111111111
Name:7B Bar,Score:13.2
Name:Mike'S Coffee Shop,Score:13.11111111111111
Name:Great Jones Cafe,Score:13.2
Name:Tribeca Tavern,Score:13
Name:Bali Nusa Indonesian Restaurant,Score:13.2
Name:Canaletto Ristorante,Score:13
Name:Daniel,Score:13
Name:Il Fornetto Trattoria Cafe,Score:13
Name:Bartow Pizza,Score:13
Name:Mcdonald Avenue Diner,Score:13
Name:Mike'S Pub,Score:13
Name:Surf & Turf Restaurant,Score:13
Name:Cinema Cafe & Bar,Score:13
Name:Hangar Bar,Score:13
Name:La Grotta Ristorante,Score:13
Name:Kerry Hills Pub,Score:13
Name:Glatt Kosher Family Chinese Restaurant,Score:13
Name:One Deli Restaurant,Score:13
Name:Caffe Venezia,Score:13
Name:104-01 Foster Avenue Coffee Shop(Ups),Score:13
Name:Windjammers Bar,Score:13
Name:The Country Cafe,Score:13
Name:Henrietta Hudson,Score:13
Name:Irene'S Place,Score:13
Name:Restaurant Annisa,Score:13
Name:Paddy Quinns,Score:13
Name:Barranquilla Bakery & Restaurant,Score:13
Name:Cafeteria,Score:13
Name:Rico Pan Bakery,Score:13
Name:Gennaro'S Rest & Pizzeria,Score:13
Name:Panchito'S,Score:13
Name:Nino'S Positano,Score:13
Name:Lomzymianka Restaurant,Score:13
Name:Cafe Riazor,Score:13
Name:Me & My Eggroll,Score:13
Name:D'Angelo'S Pizzeria And Restaurant,Score:13
Name:Great N.Y. Noodletown,Score:13
Name:Dive Bar,Score:13
Name:Cafe 31,Score:13
Name:Gradisca Restaurant,Score:13
Name:Bangkok Grand Palace,Score:13
Name:Shalon Restaurant,Score:13
Name:Bar Tabac,Score:13
Name:9Th Ave Saloon,Score:13
Name:Cafe Al Mercato,Score:13
Name:Grassroot Tavern,Score:13
Name:Marino'S Pizza & Restaurant,Score:13
Name:Labetti'S Post # 2159,Score:13
Name:Alyshia Aleem Coffee Shop,Score:13
Name:Jentana'S Pizza,Score:13
Name:Gina'S Pizza,Score:13
Name:Reif'S Tavern,Score:13
Name:44 Sw Ristorante & Bar,Score:13
Name:Esca,Score:13
Name:Surf Bar,Score:13
Name:Blarney Castle,Score:13
Name:Coffee Express,Score:13
Name:Mike'S Place,Score:13
Name:El Aguila Bakery,Score:13
Name:Demarchelier Restaurant,Score:13
Name:Le Train Bleu & B Cafe,Score:13
Name:S & T Bagels & Deli,Score:13
Name:Firenze,Score:13
Name:La Nueva Giralda Bakery,Score:13
Name:Pate'S Jeanty,Score:13
Name:Emerald Pub,Score:12.88888888888889
Name:Speedy Deli,Score:13
Name:La Isla Cuchifritos,Score:12.857142857142858
Name:H & H Midtown Bagels East,Score:12.833333333333334
Name:Neptune Polish Restaurant,Score:12.833333333333334
Name:Le Zie Trattoria,Score:12.833333333333334
Name:Candle Bar,Score:12.833333333333334
Name:Tony'S Deli,Score:12.833333333333334
Name:Benjamin,Score:12.833333333333334
Name:Cookie'S Lounge,Score:12.833333333333334
Name:Zum Stammtisch,Score:12.833333333333334
Name:Family Corner,Score:12.833333333333334
Name:Morris Park Pizza,Score:12.833333333333334
Name:Los Toldos Restaurant,Score:12.833333333333334
Name:Le Bateau Ivre,Score:12.8
Name:Feeding Tree Style West Indian Restaurant,Score:12.833333333333334
Name:Naomi Kosher Pizza,Score:12.8
Name:The New Starling Athletic Club Of The Bronx,Score:12.8
Name:Dan Tempura,Score:12.8
Name:Tj Byrne'S Bar,Score:12.8
Name:Salisbury Hotel,Score:12.8
Name:Tina'S Restaurant,Score:12.8
Name:Harry'O,Score:13
Name:Cafe Renaissance,Score:12.8
Name:Elmo,Score:12.8
Name:Indigo Indian Cuisine,Score:12.8
Name:La Bruschetta Restaurant,Score:12.8
Name:Scalinatella Ristaurant,Score:12.8
Name:Strokos Gourmet Deli,Score:12.8
Name:Belaire Cafe,Score:12.8
Name:Henry'S,Score:12.8
Name:Michael'S,Score:12.8
Name:Doyle'S Corner,Score:12.75
Name:Sports Mania Bar & Grill,Score:12.75
Name:Red Rose,Score:12.75
Name:Rose'S Pizza,Score:12.75
Name:Girasol Bakery,Score:12.75
Name:Avellino Restaurant,Score:12.75
Name:Buono Bakery,Score:12.75
Name:Arthur'S Tavern,Score:12.75
Name:Spirit Of New York,Score:12.75
Name:Manhattan Courtyard,Score:12.75
Name:Pizza D'Oro,Score:12.75
Name:Milanes Spanish Restaurant,Score:12.714285714285714
Name:Zorba'S,Score:12.8
Name:Amelia'S Restaurant,Score:12.714285714285714
Name:The Dish Restaurant,Score:12.666666666666666
Name:Original Vegetarian Restaurant,Score:12.666666666666666
Name:Smiler'S Deli,Score:12.714285714285714
Name:The Eagle,Score:12.666666666666666
Name:Indian Taj,Score:12.666666666666666
Name:Alba'S Pizza,Score:12.666666666666666
Name:Archer Sports Bar,Score:12.666666666666666
Name:Bayridge Pizza,Score:12.666666666666666
Name:La Vienesa Spanish Bakery,Score:12.666666666666666
Name:Latourette Golf Course,Score:12.666666666666666
Name:The Trash Bar,Score:12.666666666666666
Name:Vinny'S Pizza,Score:12.666666666666666
Name:Union Hall,Score:12.75
Name:The Cupping Room,Score:12.666666666666666
Name:Carlow East,Score:12.666666666666666
Name:Patty World,Score:12.666666666666666
Name:Mr Mcgoo'S,Score:12.666666666666666
Name:The Union League Club,Score:12.666666666666666
Name:Joe'S Of Ave U,Score:12.6
Name:San Loco,Score:12.666666666666666
Name:Taco Bell Pizza Hut Express,Score:12.6
Name:Montezuma Restaurant,Score:12.6
Name:Il Toscano Ristorante,Score:12.6
Name:Duffy'S,Score:12.6
Name:Opia Restaurant,Score:12.6
Name:Monster Sushi,Score:12.6
Name:Big New York Fried Chicken,Score:12.6
Name:Kingston Tropical Bakery,Score:12.6
Name:Santa Fe Grill & Bar,Score:12.6
Name:Sugar Bar,Score:12.6
Name:Tasty'S,Score:12.666666666666666
Name:My Uncle'S Steak Restaurant,Score:12.6
Name:Reben Luncheonette,Score:12.6
Name:Bocca Di Bacco,Score:12.6
Name:Killmeyer'S Old Bavaria Inn.,Score:12.6
Name:Empire Wok Kitchen,Score:12.6
Name:Marty O'Brien'S,Score:12.6
Name:Mezcal'S Dos Restaurant,Score:12.6
Name:Throgs Neck Clipper,Score:12.6
Name:Pizza Boy Ii,Score:12.6
Name:Knickerbocker Bar & Grill,Score:12.6
Name:Burger Barn Restaurant,Score:12.6
Name:Cafe Loup,Score:12.6
Name:Georgia Diner,Score:12.571428571428571
Name:Molyvos,Score:12.6
Name:Erminia Restaurant,Score:12.6
Name:Eurest Dining Service (American Express),Score:12.571428571428571
Name:Toad Hall,Score:12.6
Name:Grand Street Deli & Mini Market,Score:12.571428571428571
Name:Kana Tapas Bar & Restaurant,Score:12.5
Name:Maguire'S Public House,Score:12.5
Name:China Chalet,Score:12.5
Name:Airport Deli,Score:12.5
Name:Dim Sum Go Go,Score:12.5
Name:New York Rifle Club,Score:12.5
Name:Clinton Street Baking Company,Score:12.5
Name:Moustache,Score:12.5
Name:Townhouse Of Ny,Score:12.5
Name:Felidia Restaurant,Score:12.5
Name:Taqueria Restaurante Mi Bario,Score:12.5
Name:Box Car Lounge,Score:12.5
Name:Wakamatsu Japanese Restaurant,Score:12.5
Name:Kismat Indian Cuisine,Score:12.5
Name:Cranberry'S,Score:12.5
Name:My Three Sons Restaurant,Score:12.5
Name:Wharf Bar And Grill,Score:12.5
Name:Hunan ''K'' Chinese Restaurant,Score:12.5
Name:Blake & Todd,Score:12.5
Name:Sido Falalel & More,Score:12.5
Name:Sotto Voce Restaurant,Score:12.5
Name:El Paraiso Bar & Restaurant,Score:12.5
Name:Petes Pizzeria & Restaurant,Score:12.5
Name:La Piazzetta,Score:12.5
Name:Murray'S Bagels,Score:12.454545454545455
Name:Trinity Pub,Score:12.5
Name:Glory Deli,Score:12.428571428571429
Name:Famous Joe'S Pizza,Score:12.428571428571429
Name:Hanover Gourmet Deli,Score:12.428571428571429
Name:Snacks-N-Wheels,Score:12.4
Name:Chock Full O' Nuts,Score:12.4
Name:Bar Toto,Score:12.5
Name:A.J. Pizzeria,Score:12.4
Name:Kabooz'S Bar & Grille,Score:12.4
Name:Havana Alma De Cuba,Score:12.4
Name:Bagel Bob'S,Score:12.4
Name:National Restaurant & Catering,Score:12.4
Name:Carnegie Delicatessen & Restaurant,Score:12.4
Name:Cocktail Room (Nyac),Score:12.4
Name:Peasant,Score:12.4
Name:Rocco'S Pizzeria,Score:12.4
Name:Fontana Famous Pizza & Gyro,Score:12.4
Name:Alba Pizza,Score:12.4
Name:Collado Restaurant,Score:12.4
Name:Tony'S Brick Oven,Score:12.4
Name:Sandy'S Deli & Roti,Score:12.4
Name:Renaissance Restaurant Bar And Garden Diner,Score:12.4
Name:Mama Lucia,Score:12.4
Name:Artisanal,Score:12.4
Name:P.J. Charlton,Score:12.333333333333334
Name:Ali'S Roti Shop,Score:12.333333333333334
Name:La Bagel Delight,Score:12.333333333333334
Name:3 Guys,Score:12.333333333333334
Name:Dairy Palace,Score:12.333333333333334
Name:Caterina'S Pizza,Score:12.333333333333334
Name:Tierras Columbianas,Score:12.333333333333334
Name:Imperial Biker Bar,Score:12.333333333333334
Name:Loeser'S Hebrew National,Score:12.333333333333334
Name:Island Burgers And Shakes,Score:12.333333333333334
Name:Citibank Employee Cafeteria,Score:12.333333333333334
Name:Al-Mehran Restaurant,Score:12.333333333333334
Name:Shore Haven Diner,Score:12.333333333333334
Name:Leon Bakery,Score:12.333333333333334
Name:O.B'S Bakery,Score:12.333333333333334
Name:Ben-Best Deli & Restaurant,Score:12.333333333333334
Name:Peking Duck House,Score:12.3
Name:La Casa Bella,Score:12.285714285714286
Name:Von,Score:12.25
Name:Gino'S Pastry Shop,Score:12.25
Name:Amaranth,Score:12.25
Name:Anthony'S Place,Score:12.25
Name:Triestes Restaurant,Score:12.25
Name:Baraonda,Score:12.25
Name:Gemini Diner,Score:12.25
Name:Melody Lanes,Score:12.25
Name:Denino'S Pizzeria Tavern,Score:12.25
Name:Nobu,Score:12.25
Name:St. Dymphna'S,Score:12.25
Name:Lok Sing Chinese Restaurant,Score:12.25
Name:Jp'S Bar,Score:12.25
Name:Pizza Royale,Score:12.25
Name:El Gauchito Restaurant,Score:12.25
Name:Maz Mezcal,Score:12.2
Name:Tavern On Jane,Score:12.25
Name:Chiu Hong Bakery,Score:12.25
Name:Mi Sueno Restaurant,Score:12.2
Name:Broadway Bagel,Score:12.2
Name:Playwright Celtic Pub,Score:12.3
Name:Dining Room,Score:12.2
Name:Tibbett Diner,Score:12.2
Name:Brazil Grill,Score:12.2
Name:Chirping Chicken,Score:12.2
Name:New Yorker Hotel Kitchen,Score:12.2
Name:Barries Restaurant,Score:12.2
Name:Book Chang Dong Sodndubu,Score:12.2
Name:Village Maria Pizza Ii,Score:12.2
Name:The Greek Kitchen  Clinton Bakery Cafe,Score:12.2
Name:Glorious Food,Score:12.2
Name:Chicken Festival,Score:12.2
Name:Gourmet On J,Score:12.2
Name:Cherokee Deli,Score:12.2
Name:Dakota Diner,Score:12.2
Name:Arte Restaurant,Score:12.2
Name:Parkside Restaurant,Score:12.2
Name:Cafe Edison,Score:12.166666666666666
Name:Sob'S,Score:12.2
Name:Petrossian Restauraunt,Score:12.2
Name:Mama'S Fried Chicken,Score:12.166666666666666
Name:Vic'S,Score:12.166666666666666
Name:Sophie'S Restaurant,Score:12.166666666666666
Name:The Rail Line Diner,Score:12.166666666666666
Name:Burke'S Pub,Score:12.166666666666666
Name:Fresco Bar Cafe Restaurant,Score:12.166666666666666
Name:Amf 34 Avenue Lanes,Score:12.166666666666666
Name:Applebaum'S,Score:12.166666666666666
Name:Roosevelt Gourmet Deli,Score:12.142857142857142
Name:Food For Thought Catered Events,Score:12.142857142857142
Name:Scotty'S Diner,Score:12.142857142857142
Name:Kabul Kabab House,Score:12.166666666666666
Name:21 Club,Score:12
Name:The New Thompson Diner,Score:12.142857142857142
Name:Nick And Toni'S Cafe,Score:12
Name:Mustang Harry'S,Score:12
Name:Bagel Deli / Village Green Deli,Score:12
Name:Vee'S Restaurant,Score:12.125
Name:Sakebar Decibel,Score:12
Name:Cositas Ricas,Score:12
Name:Gino'S Pizza,Score:12.15
Name:Bravo Cafe Concert,Score:12
Name:Pj Morans,Score:12
Name:Euzkadi,Score:12
Name:Firehouse,Score:12
Name:Mccaffrey And Burke,Score:12
Name:La Baraka Restaurant,Score:12
Name:Ilda'S Place Ii,Score:12
Name:Plymouth Cafe,Score:12
Name:Swift,Score:12
Name:Napoli Pizza,Score:12
Name:Regency Whist Club,Score:12
Name:Crossroads (Marriott Marquis),Score:12
Name:Royal King'S Pizza,Score:12
Name:Walter Reade Theater,Score:12
Name:Saji'S Japanese Food,Score:12
Name:Bergen Beach Cafe,Score:12
Name:V & T Restaurant,Score:12
Name:Greenpoint Tavern,Score:12
Name:Isabela'S Mexican Cuisine,Score:12
Name:Camilles,Score:12
Name:Johnny'S Reef Restaurant,Score:12
Name:Famous Bagel Buffet,Score:12
Name:Cassidy'S Ale House,Score:12
Name:Riverdale Diner,Score:12
Name:Alma,Score:12
Name:Buona Notte Ristorante,Score:12
Name:Pat'S Palm Tree Inn,Score:12
Name:Bull Shots,Score:12
Name:Elephant & Castle,Score:12
Name:Strictly Vegetarian,Score:12
Name:Tribeca Grill,Score:12
Name:Pier 60,Score:12
Name:Bagel Club,Score:12
Name:Fresh Meadow'S Pizza & Restaurant,Score:12
Name:Silver Moon Bakery,Score:12
Name:Riverdale Yacht Club,Score:12
Name:The Crooked Tree,Score:12
Name:City Market Cafe,Score:12
Name:Lena Restaurant,Score:12
Name:Uskudar Restaurant,Score:12
Name:Lexington Bar And Books,Score:12
Name:The Grand Prospect Hall,Score:12
Name:Khyber Pass,Score:12
Name:Le Mirage Cafe,Score:12
Name:Rockys & Nickys Pizzeria,Score:12
Name:Palace Cafe,Score:12
Name:Two Boots To Go West,Score:12
Name:The Original Pizza Of 4Th Ave,Score:12
Name:Music Box Theater,Score:12
Name:Douglaston Club,Score:12
Name:Ground Level Beer Pub,Score:12
Name:Russo'S On The Bay,Score:12
Name:Gigino At Wagner Park,Score:12
Name:810 Deli & Cafe,Score:12
Name:Ambrosinos Pizzeria,Score:12
Name:Loui Seafood,Score:12
Name:Dante'S Gourmet Food,Score:12
Name:Pugsley Pizza,Score:12
Name:The Hallmark Of Battery Park City- Dining Room,Score:12
Name:La Antioquena Bakery Ii,Score:12
Name:Han Gawi,Score:12
Name:Credit Agricole,Score:12
Name:Noodle Pudding,Score:12
Name:Spolini'S,Score:12
Name:Golden Krust Caribbean Bakery & Grill,Score:11.935483870967742
Name:Felice 64 Wine Bar,Score:12
Name:Bergen Bagels,Score:11.857142857142858
Name:Viand Coffee Shop,Score:11.857142857142858
Name:Duke'S,Score:11.9
Name:China Fun,Score:11.857142857142858
Name:Mother'S Bake Shop,Score:11.833333333333334
Name:The University Club,Score:11.846153846153847
Name:Teresa'S Resturant,Score:11.857142857142858
Name:El Continental Restaurant,Score:11.833333333333334
Name:Nyac Main Dining Room,Score:11.833333333333334
Name:The Restaurant,Score:11.833333333333334
Name:India Passage Restaurant,Score:11.833333333333334
Name:Sato Japanese Restaurant,Score:11.833333333333334
Name:Grand Morelos Diner & Bakery,Score:11.833333333333334
Name:Tandoori Food & Bakery,Score:11.833333333333334
Name:Patsy'S Pizzeria Restaurant,Score:11.833333333333334
Name:Austin'S Steak & Ale House,Score:11.833333333333334
Name:Joe'S Pizza,Score:11.833333333333334
Name:Jj Garden Restaurant,Score:11.833333333333334
Name:Millie'S Deli,Score:11.833333333333334
Name:Louie'Sdale Diner,Score:11.833333333333334
Name:Po Restaurant,Score:11.8
Name:Sushi Samba #7,Score:11.8
Name:Playwright Tavern,Score:11.8
Name:Hot & Crusty Bakery,Score:11.833333333333334
Name:Seuda Foods,Score:11.8
Name:Sweet & Vicious,Score:11.833333333333334
Name:Tasty Fast Food,Score:11.8
Name:Old Homestead,Score:11.8
Name:Rossville Pizzeria,Score:11.8
Name:Tjk Cafe & Restaurant,Score:11.8
Name:Bistro Ten-18,Score:11.8
Name:Negril,Score:11.8
Name:Ear Inn,Score:11.8
Name:Legends Bar & Grill,Score:11.8
Name:Nina'S Restaurant Pizzeria,Score:11.8
Name:Dive 75,Score:11.8
Name:Green Trees,Score:11.8
Name:Mirage Diner Restauraunt,Score:11.8
Name:Yvonne Yvonne Restaurant,Score:11.8
Name:Ralph'S Ii Deli,Score:11.8
Name:Caridad Restaurant,Score:11.76923076923077
Name:Turkuaz Turkish Cuisine,Score:11.75
Name:Lighthouse Cafe Restaurant,Score:11.8
Name:Papa John'S,Score:11.75
Name:Fifth Avenue Bingo,Score:11.75
Name:Oakland Cafeteria/Queensborough Community College,Score:11.75
Name:Mcdonald'S (Macy'S 7Th Fl),Score:11.75
Name:Uno Chicago Grill,Score:11.75
Name:Prima Pasta & Cafe,Score:11.75
Name:Astral Fitness & Wellness,Score:11.75
Name:Manducatis,Score:11.8
Name:Ty'S,Score:11.75
Name:Session 73,Score:11.75
Name:Hong Fung Bakery,Score:11.75
Name:Paris Gourmet Deli,Score:11.75
Name:Pasta Lovers Trattoria,Score:11.75
Name:Giacomo Fine Foods,Score:11.75
Name:Don Coqui,Score:11.75
Name:Sugar Factory,Score:11.75
Name:Rocco'S Italian Sausages & Philly Cheesesteaks,Score:11.75
Name:Elora Restaurant,Score:11.75
Name:Soba-Ya,Score:11.75
Name:La Pizza Fresca,Score:11.75
Name:Bagels & Cream Deli,Score:11.714285714285714
Name:Abir Halal Restaurant,Score:11.714285714285714
Name:Solas,Score:11.714285714285714
Name:Aldo'S Ii Pizza And Restaurant,Score:11.75
Name:E.A.T. Cafe,Score:11.714285714285714
Name:Seoul Garden,Score:11.714285714285714
Name:Bella Luna,Score:11.7
Name:Madame X,Score:11.714285714285714
Name:Lombardi'S,Score:11.666666666666666
Name:Zaro'S Bakery,Score:11.666666666666666
Name:Spring St. Natural Restaurant,Score:11.666666666666666
Name:Pizza Town,Score:11.666666666666666
Name:Brasserie Athenee,Score:11.666666666666666
Name:Jian On Chinese Restaurant,Score:11.666666666666666
Name:Old John'S Luncheonette,Score:11.666666666666666
Name:Europa Cafe,Score:11.736842105263158
Name:Ciao Bella,Score:11.666666666666666
Name:Reuters Cafeteria,Score:11.666666666666666
Name:Market Place Pizza,Score:11.666666666666666
Name:Bull Mccabes,Score:11.666666666666666
Name:Wallse Restaruant,Score:11.666666666666666
Name:Usuluteco Restaurant,Score:11.666666666666666
Name:Woodlawn Cafe,Score:11.666666666666666
Name:Hana Sushi,Score:11.666666666666666
Name:Blue Smoke,Score:11.666666666666666
Name:Cafe 75 Bar,Score:11.666666666666666
Name:Queen Of Sheba Ethiopian Restaurant,Score:11.666666666666666
Name:The Palace Theater,Score:11.666666666666666
Name:Kabab Cafe,Score:11.666666666666666
Name:Point View Deli,Score:11.666666666666666
Name:Casa Bella,Score:11.666666666666666
Name:The Astoria World Manor,Score:11.6
Name:Kennedy Fried Chicken,Score:11.666666666666666
Name:Shimons Kosher Pizza,Score:11.6
Name:Maggie Mays,Score:11.6
Name:Lenny'S Clam Bar,Score:11.6
Name:Caterina'S Pizzeria,Score:11.6
Name:Campanile,Score:11.6
Name:Tom'S Restaurant,Score:11.6
Name:Empire Szechuan Noodle House,Score:11.6
Name:J&V Famous Pizza,Score:11.6
Name:Arzu Restaurant,Score:11.6
Name:Charo Restaurant,Score:11.6
Name:Rio Cobre Restaurant,Score:11.6
Name:Jp'S Waterside Restaurant,Score:11.6
Name:The Black Duck Restaurant,Score:11.6
Name:Blue Ribbon Sushi,Score:11.6
Name:Foley'S N.Y. Pub And Restaurant,Score:11.6
Name:Douglaston Golf Snacks,Score:11.6
Name:Pizza Pub,Score:11.6
Name:Oki Japanese Restaruant,Score:11.6
Name:Checkers,Score:11.6
Name:Wondee Siam Ii,Score:11.6
Name:Lulu'S Coffee Shop,Score:11.6
Name:Bungalow Bar & Restaurant,Score:11.6
Name:Margherita Pizza,Score:11.6
Name:Iona'S Bar,Score:11.6
Name:Rosario Deli,Score:11.6
Name:La Fusta Restaurant,Score:11.571428571428571
Name:Rose Water,Score:11.6
Name:Majestic Pizza,Score:11.571428571428571
Name:Vinnie'S Pizzeria/ Luncheonette,Score:11.571428571428571
Name:Lexington Candy Shop,Score:11.6
Name:La Verite Restaurant Bar,Score:11.5
Name:Intermisson Cafe,Score:11.5
Name:El Dorado Cafe,Score:11.5
